ppo_babyai/scripts/train.py --env MiniGrid-GoToDoor-5x5-v0 --model GoToDoor --text --save-interval 10 --frames 5000000

Namespace(algo='ppo', env='MiniGrid-GoToDoor-5x5-v0', model='GoToDoor', seed=1, log_interval=1, save_interval=10, procs=16, frames=5000000, epochs=4, batch_size=256, frames_per_proc=None, discount=0.99, lr=0.001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=True, mem=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (word_embedding): Embedding(100, 32)
  (text_rnn): GRU(32, 128, batch_first=True)
  (actor): Sequential(
    (0): Linear(in_features=192, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=192, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 647 | F 1325056 | FPS 4796 | D 270 | rR:μσmM 0.93 0.08 0.00 0.99 | F:μσmM 7.6 5.5 1.0 36.0 | H 1.058 | V 0.862 | pL 0.006 | vL 0.003 | ∇ 0.060
U 648 | F 1327104 | FPS 4208 | D 271 | rR:μσmM 0.93 0.05 0.75 0.99 | F:μσmM 7.7 5.3 1.0 28.0 | H 1.035 | V 0.865 | pL 0.007 | vL 0.003 | ∇ 0.070
U 649 | F 1329152 | FPS 5152 | D 271 | rR:μσmM 0.92 0.09 0.00 0.99 | F:μσmM 7.6 5.6 1.0 35.0 | H 1.017 | V 0.858 | pL 0.007 | vL 0.005 | ∇ 0.067
U 650 | F 1331200 | FPS 4707 | D 272 | rR:μσmM 0.88 0.23 0.00 0.99 | F:μσmM 6.8 4.8 1.0 38.0 | H 1.019 | V 0.844 | pL 0.001 | vL 0.019 | ∇ 0.155
Status saved
U 651 | F 1333248 | FPS 4870 | D 272 | rR:μσmM 0.94 0.04 0.73 0.99 | F:μσmM 7.0 4.5 1.0 30.0 | H 1.005 | V 0.881 | pL -0.012 | vL 0.002 | ∇ 0.053
U 652 | F 1335296 | FPS 4941 | D 272 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.2 5.1 1.0 40.0 | H 1.016 | V 0.870 | pL 0.006 | vL 0.004 | ∇ 0.056
U 653 | F 1337344 | FPS 4674 | D 273 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 7.3 4.6 1.0 32.0 | H 1.043 | V 0.870 | pL 0.001 | vL 0.003 | ∇ 0.059
U 654 | F 1339392 | FPS 4513 | D 273 | rR:μσmM 0.92 0.09 0.00 0.99 | F:μσmM 7.8 5.3 1.0 34.0 | H 1.034 | V 0.866 | pL 0.019 | vL 0.006 | ∇ 0.065
U 655 | F 1341440 | FPS 4621 | D 274 | rR:μσmM 0.93 0.05 0.60 0.99 | F:μσmM 7.9 5.5 1.0 45.0 | H 1.050 | V 0.865 | pL 0.016 | vL 0.003 | ∇ 0.073
U 656 | F 1343488 | FPS 4710 | D 274 | rR:μσmM 0.92 0.11 0.00 0.99 | F:μσmM 7.7 5.2 1.0 30.0 | H 1.089 | V 0.856 | pL 0.018 | vL 0.008 | ∇ 0.095
U 657 | F 1345536 | FPS 4766 | D 275 | rR:μσmM 0.92 0.08 0.00 0.99 | F:μσmM 8.2 5.5 1.0 31.0 | H 1.023 | V 0.851 | pL -0.010 | vL 0.005 | ∇ 0.076
U 658 | F 1347584 | FPS 4799 | D 275 | rR:μσmM 0.92 0.12 0.00 0.99 | F:μσmM 7.4 5.3 1.0 36.0 | H 0.967 | V 0.861 | pL -0.011 | vL 0.005 | ∇ 0.062
U 659 | F 1349632 | FPS 5206 | D 275 | rR:μσmM 0.93 0.05 0.65 0.99 | F:μσmM 7.7 5.2 1.0 39.0 | H 0.998 | V 0.866 | pL 0.002 | vL 0.003 | ∇ 0.054
U 660 | F 1351680 | FPS 4654 | D 276 | rR:μσmM 0.94 0.04 0.65 0.99 | F:μσmM 7.1 4.7 1.0 39.0 | H 0.984 | V 0.873 | pL -0.012 | vL 0.002 | ∇ 0.048
Status saved
U 661 | F 1353728 | FPS 4682 | D 276 | rR:μσmM 0.92 0.12 0.00 0.99 | F:μσmM 7.0 4.9 1.0 40.0 | H 0.981 | V 0.872 | pL -0.002 | vL 0.007 | ∇ 0.091
U 662 | F 1355776 | FPS 4737 | D 277 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.0 4.3 1.0 23.0 | H 0.976 | V 0.875 | pL -0.004 | vL 0.004 | ∇ 0.068
U 663 | F 1357824 | FPS 4619 | D 277 | rR:μσmM 0.94 0.04 0.70 0.99 | F:μσmM 6.9 4.7 1.0 33.0 | H 0.985 | V 0.875 | pL -0.005 | vL 0.002 | ∇ 0.054
U 664 | F 1359872 | FPS 4795 | D 278 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 6.9 4.4 1.0 26.0 | H 1.013 | V 0.876 | pL 0.014 | vL 0.007 | ∇ 0.063
U 665 | F 1361920 | FPS 4633 | D 278 | rR:μσmM 0.93 0.10 0.00 0.99 | F:μσmM 7.1 4.3 1.0 27.0 | H 1.033 | V 0.880 | pL 0.005 | vL 0.004 | ∇ 0.099
U 666 | F 1363968 | FPS 4560 | D 279 | rR:μσmM 0.93 0.05 0.75 0.99 | F:μσmM 7.8 5.0 1.0 28.0 | H 1.018 | V 0.864 | pL -0.002 | vL 0.002 | ∇ 0.042
U 667 | F 1366016 | FPS 4612 | D 279 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 7.5 4.8 1.0 37.0 | H 0.998 | V 0.872 | pL -0.001 | vL 0.003 | ∇ 0.060
U 668 | F 1368064 | FPS 4557 | D 279 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.4 4.7 1.0 30.0 | H 0.977 | V 0.872 | pL -0.002 | vL 0.003 | ∇ 0.059
U 669 | F 1370112 | FPS 4783 | D 280 | rR:μσmM 0.94 0.04 0.52 0.99 | F:μσmM 7.2 4.7 1.0 53.0 | H 0.985 | V 0.877 | pL -0.006 | vL 0.002 | ∇ 0.072
U 670 | F 1372160 | FPS 4803 | D 280 | rR:μσmM 0.94 0.04 0.79 0.99 | F:μσmM 7.0 4.3 1.0 23.0 | H 0.999 | V 0.881 | pL 0.001 | vL 0.002 | ∇ 0.062
Status saved
U 671 | F 1374208 | FPS 4782 | D 281 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 7.3 4.4 1.0 31.0 | H 1.042 | V 0.876 | pL 0.021 | vL 0.005 | ∇ 0.089
U 672 | F 1376256 | FPS 5189 | D 281 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.1 4.4 1.0 26.0 | H 1.067 | V 0.882 | pL 0.009 | vL 0.003 | ∇ 0.076
U 673 | F 1378304 | FPS 4760 | D 282 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.2 4.4 1.0 24.0 | H 1.030 | V 0.878 | pL -0.003 | vL 0.002 | ∇ 0.056
U 674 | F 1380352 | FPS 4711 | D 282 | rR:μσmM 0.93 0.04 0.74 0.99 | F:μσmM 7.4 4.4 1.0 29.0 | H 0.977 | V 0.876 | pL -0.005 | vL 0.002 | ∇ 0.048
U 675 | F 1382400 | FPS 4639 | D 282 | rR:μσmM 0.92 0.10 0.00 0.99 | F:μσmM 7.3 4.4 1.0 30.0 | H 1.008 | V 0.874 | pL 0.005 | vL 0.005 | ∇ 0.059
U 676 | F 1384448 | FPS 4689 | D 283 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.3 4.6 1.0 32.0 | H 0.989 | V 0.875 | pL -0.006 | vL 0.003 | ∇ 0.057
U 677 | F 1386496 | FPS 4545 | D 283 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.2 4.4 1.0 25.0 | H 0.968 | V 0.875 | pL -0.013 | vL 0.003 | ∇ 0.063
U 678 | F 1388544 | FPS 4674 | D 284 | rR:μσmM 0.92 0.10 0.00 0.99 | F:μσmM 7.3 4.3 1.0 32.0 | H 0.966 | V 0.871 | pL 0.009 | vL 0.006 | ∇ 0.089
U 679 | F 1390592 | FPS 4931 | D 284 | rR:μσmM 0.94 0.04 0.71 0.99 | F:μσmM 7.2 4.6 1.0 32.0 | H 0.972 | V 0.877 | pL -0.012 | vL 0.002 | ∇ 0.045
U 680 | F 1392640 | FPS 4598 | D 285 | rR:μσmM 0.94 0.06 0.00 0.99 | F:μσmM 6.2 3.8 1.0 23.0 | H 0.949 | V 0.891 | pL -0.011 | vL 0.002 | ∇ 0.061
Status saved
U 681 | F 1394688 | FPS 4671 | D 285 | rR:μσmM 0.94 0.03 0.77 0.99 | F:μσmM 6.7 3.7 1.0 25.0 | H 0.944 | V 0.890 | pL -0.007 | vL 0.001 | ∇ 0.037
U 682 | F 1396736 | FPS 4684 | D 286 | rR:μσmM 0.94 0.04 0.77 0.99 | F:μσmM 6.8 4.0 1.0 26.0 | H 0.950 | V 0.886 | pL 0.003 | vL 0.002 | ∇ 0.038
U 683 | F 1398784 | FPS 4622 | D 286 | rR:μσmM 0.94 0.06 0.00 0.99 | F:μσmM 6.3 3.7 1.0 22.0 | H 0.980 | V 0.892 | pL -0.000 | vL 0.002 | ∇ 0.047
U 684 | F 1400832 | FPS 5114 | D 286 | rR:μσmM 0.94 0.04 0.76 0.99 | F:μσmM 7.1 4.3 1.0 27.0 | H 0.971 | V 0.883 | pL 0.008 | vL 0.002 | ∇ 0.045
U 685 | F 1402880 | FPS 5047 | D 287 | rR:μσmM 0.94 0.06 0.00 0.99 | F:μσmM 6.1 3.7 1.0 24.0 | H 0.975 | V 0.892 | pL -0.008 | vL 0.002 | ∇ 0.044
U 686 | F 1404928 | FPS 4669 | D 287 | rR:μσmM 0.92 0.13 0.00 0.99 | F:μσmM 7.0 4.5 1.0 42.0 | H 0.996 | V 0.869 | pL 0.012 | vL 0.009 | ∇ 0.077
U 687 | F 1406976 | FPS 5117 | D 288 | rR:μσmM 0.92 0.10 0.00 0.99 | F:μσmM 7.3 5.0 1.0 36.0 | H 0.987 | V 0.868 | pL 0.003 | vL 0.007 | ∇ 0.086
U 688 | F 1409024 | FPS 4717 | D 288 | rR:μσmM 0.94 0.04 0.76 0.99 | F:μσmM 7.1 4.3 1.0 27.0 | H 0.936 | V 0.873 | pL -0.027 | vL 0.002 | ∇ 0.047
U 689 | F 1411072 | FPS 4790 | D 289 | rR:μσmM 0.94 0.04 0.77 0.99 | F:μσmM 6.6 3.9 1.0 25.0 | H 0.932 | V 0.887 | pL -0.007 | vL 0.002 | ∇ 0.052
U 690 | F 1413120 | FPS 4708 | D 289 | rR:μσmM 0.94 0.06 0.00 0.99 | F:μσmM 6.5 3.7 1.0 24.0 | H 0.962 | V 0.892 | pL -0.006 | vL 0.003 | ∇ 0.045
Status saved
U 691 | F 1415168 | FPS 4702 | D 289 | rR:μσmM 0.94 0.04 0.72 0.99 | F:μσmM 6.8 4.3 1.0 31.0 | H 0.961 | V 0.884 | pL 0.002 | vL 0.002 | ∇ 0.068
U 692 | F 1417216 | FPS 4668 | D 290 | rR:μσmM 0.94 0.08 0.00 0.99 | F:μσmM 6.2 3.8 1.0 25.0 | H 1.010 | V 0.889 | pL -0.001 | vL 0.005 | ∇ 0.080
U 693 | F 1419264 | FPS 4841 | D 290 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.3 4.9 1.0 40.0 | H 1.012 | V 0.872 | pL 0.013 | vL 0.004 | ∇ 0.065
U 694 | F 1421312 | FPS 4742 | D 291 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.4 4.7 1.0 37.0 | H 0.998 | V 0.872 | pL -0.002 | vL 0.003 | ∇ 0.072
U 695 | F 1423360 | FPS 5189 | D 291 | rR:μσmM 0.93 0.10 0.00 0.99 | F:μσmM 6.8 4.6 1.0 26.0 | H 0.977 | V 0.875 | pL -0.006 | vL 0.004 | ∇ 0.068
U 696 | F 1425408 | FPS 5193 | D 291 | rR:μσmM 0.94 0.04 0.73 0.99 | F:μσmM 6.8 4.0 1.0 30.0 | H 0.979 | V 0.885 | pL -0.003 | vL 0.002 | ∇ 0.046
U 697 | F 1427456 | FPS 4862 | D 292 | rR:μσmM 0.94 0.04 0.79 0.99 | F:μσmM 6.9 4.3 1.0 23.0 | H 1.008 | V 0.884 | pL 0.000 | vL 0.002 | ∇ 0.046
U 698 | F 1429504 | FPS 5074 | D 292 | rR:μσmM 0.94 0.04 0.76 0.99 | F:μσmM 6.9 4.3 1.0 27.0 | H 1.007 | V 0.885 | pL 0.005 | vL 0.002 | ∇ 0.033
U 699 | F 1431552 | FPS 5278 | D 293 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 6.9 4.2 1.0 23.0 | H 0.996 | V 0.880 | pL 0.002 | vL 0.003 | ∇ 0.044
U 700 | F 1433600 | FPS 4680 | D 293 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 6.9 4.1 1.0 22.0 | H 0.997 | V 0.882 | pL 0.003 | vL 0.004 | ∇ 0.056
Status saved
U 701 | F 1435648 | FPS 4779 | D 294 | rR:μσmM 0.93 0.04 0.77 0.99 | F:μσmM 7.4 4.4 1.0 25.0 | H 1.017 | V 0.880 | pL 0.008 | vL 0.002 | ∇ 0.046
U 702 | F 1437696 | FPS 4704 | D 294 | rR:μσmM 0.94 0.04 0.66 0.99 | F:μσmM 6.9 4.4 1.0 38.0 | H 0.960 | V 0.884 | pL -0.003 | vL 0.002 | ∇ 0.043
U 703 | F 1439744 | FPS 4653 | D 294 | rR:μσmM 0.93 0.10 0.00 0.99 | F:μσmM 6.7 4.5 1.0 33.0 | H 1.060 | V 0.876 | pL 0.006 | vL 0.006 | ∇ 0.111
U 704 | F 1441792 | FPS 4631 | D 295 | rR:μσmM 0.93 0.10 0.00 0.99 | F:μσmM 7.1 4.9 1.0 40.0 | H 1.103 | V 0.865 | pL 0.005 | vL 0.007 | ∇ 0.184
U 705 | F 1443840 | FPS 4728 | D 295 | rR:μσmM 0.86 0.26 0.00 0.99 | F:μσmM 7.8 5.8 1.0 35.0 | H 1.100 | V 0.827 | pL 0.075 | vL 0.033 | ∇ 0.325
U 706 | F 1445888 | FPS 5336 | D 296 | rR:μσmM 0.90 0.10 0.34 0.99 | F:μσmM 11.2 10.9 1.0 73.0 | H 1.135 | V 0.782 | pL 0.040 | vL 0.006 | ∇ 0.146
U 707 | F 1447936 | FPS 4720 | D 296 | rR:μσmM 0.83 0.28 0.00 0.99 | F:μσmM 10.3 12.1 1.0 100.0 | H 1.118 | V 0.743 | pL 0.067 | vL 0.029 | ∇ 0.243
U 708 | F 1449984 | FPS 4839 | D 297 | rR:μσmM 0.88 0.19 0.00 0.99 | F:μσmM 10.6 9.3 1.0 59.0 | H 1.131 | V 0.752 | pL -0.007 | vL 0.018 | ∇ 0.166
U 709 | F 1452032 | FPS 5322 | D 297 | rR:μσmM 0.91 0.12 0.00 0.99 | F:μσmM 9.0 7.0 1.0 42.0 | H 1.065 | V 0.803 | pL -0.048 | vL 0.010 | ∇ 0.146
U 710 | F 1454080 | FPS 4863 | D 297 | rR:μσmM 0.90 0.13 0.00 0.99 | F:μσmM 9.3 7.8 1.0 53.0 | H 1.062 | V 0.814 | pL -0.021 | vL 0.009 | ∇ 0.097
Status saved
U 711 | F 1456128 | FPS 4751 | D 298 | rR:μσmM 0.93 0.06 0.49 0.99 | F:μσmM 8.2 6.9 1.0 57.0 | H 0.998 | V 0.841 | pL -0.016 | vL 0.005 | ∇ 0.071
U 712 | F 1458176 | FPS 5088 | D 298 | rR:μσmM 0.93 0.05 0.68 0.99 | F:μσmM 7.3 5.0 1.0 36.0 | H 0.977 | V 0.866 | pL -0.017 | vL 0.003 | ∇ 0.074
U 713 | F 1460224 | FPS 4736 | D 299 | rR:μσmM 0.94 0.04 0.76 0.99 | F:μσmM 7.1 4.5 1.0 27.0 | H 0.970 | V 0.879 | pL -0.013 | vL 0.002 | ∇ 0.065
U 714 | F 1462272 | FPS 4991 | D 299 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 6.8 4.5 1.0 30.0 | H 0.943 | V 0.875 | pL -0.007 | vL 0.004 | ∇ 0.055
U 715 | F 1464320 | FPS 5095 | D 299 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.0 4.5 1.0 26.0 | H 0.977 | V 0.878 | pL 0.001 | vL 0.004 | ∇ 0.053
U 716 | F 1466368 | FPS 4630 | D 300 | rR:μσmM 0.94 0.08 0.00 0.99 | F:μσmM 6.5 4.0 1.0 22.0 | H 0.959 | V 0.884 | pL -0.006 | vL 0.003 | ∇ 0.037
U 717 | F 1468416 | FPS 4717 | D 300 | rR:μσmM 0.93 0.08 0.00 0.99 | F:μσmM 6.8 3.9 1.0 24.0 | H 0.981 | V 0.885 | pL -0.001 | vL 0.003 | ∇ 0.049
U 718 | F 1470464 | FPS 5228 | D 301 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 7.2 4.6 1.0 26.0 | H 0.978 | V 0.874 | pL 0.008 | vL 0.004 | ∇ 0.055
U 719 | F 1472512 | FPS 4929 | D 301 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 7.0 4.1 1.0 30.0 | H 0.959 | V 0.878 | pL -0.008 | vL 0.005 | ∇ 0.065
U 720 | F 1474560 | FPS 4630 | D 302 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 6.7 4.3 1.0 33.0 | H 0.998 | V 0.878 | pL -0.007 | vL 0.004 | ∇ 0.053
Status saved
U 721 | F 1476608 | FPS 4725 | D 302 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 7.5 5.1 1.0 32.0 | H 0.992 | V 0.869 | pL 0.009 | vL 0.004 | ∇ 0.063
U 722 | F 1478656 | FPS 5092 | D 302 | rR:μσmM 0.94 0.07 0.00 0.99 | F:μσmM 6.9 4.6 1.0 39.0 | H 0.950 | V 0.886 | pL -0.016 | vL 0.002 | ∇ 0.043
U 723 | F 1480704 | FPS 4774 | D 303 | rR:μσmM 0.94 0.04 0.77 0.99 | F:μσmM 6.5 3.9 1.0 25.0 | H 0.938 | V 0.889 | pL -0.010 | vL 0.002 | ∇ 0.038
U 724 | F 1482752 | FPS 4636 | D 303 | rR:μσmM 0.94 0.06 0.00 0.99 | F:μσmM 6.5 3.9 1.0 29.0 | H 0.970 | V 0.890 | pL -0.002 | vL 0.003 | ∇ 0.050
U 725 | F 1484800 | FPS 5124 | D 304 | rR:μσmM 0.94 0.08 0.00 0.99 | F:μσmM 6.4 4.0 1.0 21.0 | H 0.938 | V 0.886 | pL -0.000 | vL 0.004 | ∇ 0.061
U 726 | F 1486848 | FPS 5097 | D 304 | rR:μσmM 0.93 0.08 0.00 0.99 | F:μσmM 6.8 3.8 1.0 27.0 | H 1.001 | V 0.888 | pL 0.004 | vL 0.004 | ∇ 0.054
U 727 | F 1488896 | FPS 4835 | D 305 | rR:μσmM 0.94 0.03 0.82 0.99 | F:μσmM 6.6 3.8 1.0 20.0 | H 1.013 | V 0.891 | pL -0.000 | vL 0.001 | ∇ 0.038
U 728 | F 1490944 | FPS 5121 | D 305 | rR:μσmM 0.94 0.04 0.75 0.99 | F:μσmM 7.1 4.1 1.0 28.0 | H 1.018 | V 0.885 | pL 0.003 | vL 0.002 | ∇ 0.047
U 729 | F 1492992 | FPS 4763 | D 305 | rR:μσmM 0.94 0.04 0.75 0.99 | F:μσmM 6.9 4.2 1.0 28.0 | H 0.999 | V 0.882 | pL -0.001 | vL 0.002 | ∇ 0.038
U 730 | F 1495040 | FPS 4922 | D 306 | rR:μσmM 0.94 0.06 0.00 0.99 | F:μσmM 6.3 3.8 1.0 23.0 | H 0.965 | V 0.891 | pL -0.005 | vL 0.002 | ∇ 0.046
Status saved
U 731 | F 1497088 | FPS 5135 | D 306 | rR:μσmM 0.94 0.06 0.00 0.99 | F:μσmM 6.6 3.9 1.0 21.0 | H 1.031 | V 0.888 | pL 0.005 | vL 0.003 | ∇ 0.042
U 732 | F 1499136 | FPS 4691 | D 307 | rR:μσmM 0.91 0.13 0.00 0.99 | F:μσmM 7.5 4.5 1.0 27.0 | H 1.013 | V 0.864 | pL 0.020 | vL 0.007 | ∇ 0.070
U 733 | F 1501184 | FPS 5065 | D 307 | rR:μσmM 0.93 0.10 0.00 0.99 | F:μσmM 7.1 4.8 1.0 43.0 | H 0.992 | V 0.877 | pL -0.006 | vL 0.005 | ∇ 0.075
U 734 | F 1503232 | FPS 4697 | D 308 | rR:μσmM 0.94 0.07 0.00 0.99 | F:μσmM 6.8 4.3 1.0 26.0 | H 0.949 | V 0.881 | pL -0.012 | vL 0.004 | ∇ 0.060
U 735 | F 1505280 | FPS 4582 | D 308 | rR:μσmM 0.94 0.07 0.00 0.99 | F:μσmM 6.6 4.2 1.0 40.0 | H 0.944 | V 0.883 | pL -0.011 | vL 0.002 | ∇ 0.046
U 736 | F 1507328 | FPS 4683 | D 308 | rR:μσmM 0.94 0.04 0.82 0.99 | F:μσmM 6.4 3.9 1.0 20.0 | H 0.969 | V 0.891 | pL -0.006 | vL 0.001 | ∇ 0.037
U 737 | F 1509376 | FPS 4672 | D 309 | rR:μσmM 0.94 0.04 0.74 0.99 | F:μσmM 6.9 4.4 1.0 29.0 | H 0.967 | V 0.883 | pL 0.004 | vL 0.002 | ∇ 0.052
U 738 | F 1511424 | FPS 5113 | D 309 | rR:μσmM 0.94 0.06 0.00 0.99 | F:μσmM 6.4 3.9 1.0 27.0 | H 0.981 | V 0.890 | pL -0.005 | vL 0.004 | ∇ 0.051
U 739 | F 1513472 | FPS 4725 | D 310 | rR:μσmM 0.94 0.04 0.77 0.99 | F:μσmM 6.9 4.3 1.0 26.0 | H 0.955 | V 0.882 | pL 0.001 | vL 0.002 | ∇ 0.039
U 740 | F 1515520 | FPS 4646 | D 310 | rR:μσmM 0.94 0.03 0.76 0.99 | F:μσmM 6.3 3.8 1.0 27.0 | H 0.929 | V 0.892 | pL -0.010 | vL 0.002 | ∇ 0.042
Status saved
U 741 | F 1517568 | FPS 4559 | D 311 | rR:μσmM 0.94 0.06 0.00 0.99 | F:μσmM 6.1 3.5 1.0 25.0 | H 0.944 | V 0.897 | pL -0.006 | vL 0.002 | ∇ 0.032
U 742 | F 1519616 | FPS 4951 | D 311 | rR:μσmM 0.94 0.03 0.77 0.99 | F:μσmM 6.9 3.8 1.0 25.0 | H 0.958 | V 0.892 | pL 0.005 | vL 0.001 | ∇ 0.042
U 743 | F 1521664 | FPS 4582 | D 311 | rR:μσmM 0.94 0.04 0.77 0.99 | F:μσmM 6.3 4.1 1.0 26.0 | H 0.954 | V 0.890 | pL -0.003 | vL 0.002 | ∇ 0.041
U 744 | F 1523712 | FPS 4707 | D 312 | rR:μσmM 0.94 0.04 0.77 0.99 | F:μσmM 6.4 3.9 1.0 25.0 | H 0.953 | V 0.891 | pL 0.000 | vL 0.002 | ∇ 0.033
U 745 | F 1525760 | FPS 4622 | D 312 | rR:μσmM 0.94 0.03 0.79 0.99 | F:μσmM 6.5 3.6 1.0 23.0 | H 0.949 | V 0.894 | pL -0.001 | vL 0.001 | ∇ 0.044
U 746 | F 1527808 | FPS 4732 | D 313 | rR:μσmM 0.93 0.11 0.00 0.99 | F:μσmM 6.5 4.6 1.0 32.0 | H 1.048 | V 0.870 | pL 0.020 | vL 0.009 | ∇ 0.137
U 747 | F 1529856 | FPS 5128 | D 313 | rR:μσmM 0.92 0.10 0.00 0.99 | F:μσmM 7.2 4.8 1.0 30.0 | H 0.988 | V 0.870 | pL 0.006 | vL 0.005 | ∇ 0.070
U 748 | F 1531904 | FPS 4637 | D 314 | rR:μσmM 0.93 0.08 0.00 0.99 | F:μσmM 6.6 3.9 1.0 19.0 | H 0.998 | V 0.883 | pL -0.007 | vL 0.004 | ∇ 0.055
U 749 | F 1533952 | FPS 4755 | D 314 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 7.2 4.1 1.0 30.0 | H 1.034 | V 0.875 | pL 0.005 | vL 0.005 | ∇ 0.082
U 750 | F 1536000 | FPS 4890 | D 314 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.3 4.6 1.0 25.0 | H 0.995 | V 0.872 | pL 0.002 | vL 0.003 | ∇ 0.053
Status saved
U 751 | F 1538048 | FPS 5233 | D 315 | rR:μσmM 0.93 0.04 0.76 0.99 | F:μσmM 7.4 4.6 1.0 27.0 | H 1.006 | V 0.875 | pL 0.005 | vL 0.002 | ∇ 0.044
U 752 | F 1540096 | FPS 4906 | D 315 | rR:μσmM 0.94 0.03 0.82 0.99 | F:μσmM 6.7 3.7 1.0 20.0 | H 0.975 | V 0.887 | pL -0.012 | vL 0.001 | ∇ 0.048
U 753 | F 1542144 | FPS 4927 | D 316 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.5 4.6 1.0 32.0 | H 0.996 | V 0.877 | pL 0.014 | vL 0.003 | ∇ 0.049
U 754 | F 1544192 | FPS 4721 | D 316 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.3 4.5 1.0 23.0 | H 1.040 | V 0.874 | pL 0.005 | vL 0.003 | ∇ 0.046
U 755 | F 1546240 | FPS 4913 | D 317 | rR:μσmM 0.94 0.04 0.77 0.99 | F:μσmM 7.1 4.0 1.0 25.0 | H 1.038 | V 0.883 | pL -0.002 | vL 0.002 | ∇ 0.038
U 756 | F 1548288 | FPS 5184 | D 317 | rR:μσmM 0.94 0.04 0.68 0.99 | F:μσmM 7.1 4.7 1.0 36.0 | H 1.033 | V 0.881 | pL 0.005 | vL 0.002 | ∇ 0.043
U 757 | F 1550336 | FPS 5172 | D 317 | rR:μσmM 0.93 0.09 0.00 0.99 | F:μσmM 7.0 4.2 1.0 24.0 | H 1.041 | V 0.880 | pL 0.001 | vL 0.004 | ∇ 0.062
U 758 | F 1552384 | FPS 4708 | D 318 | rR:μσmM 0.93 0.04 0.69 0.99 | F:μσmM 7.3 4.8 1.0 34.0 | H 1.025 | V 0.873 | pL -0.005 | vL 0.002 | ∇ 0.056
U 759 | F 1554432 | FPS 4656 | D 318 | rR:μσmM 0.93 0.07 0.00 0.99 | F:μσmM 7.3 3.9 1.0 22.0 | H 1.030 | V 0.878 | pL -0.011 | vL 0.002 | ∇ 0.056
U 760 | F 1556480 | FPS 5030 | D 319 | rR:μσmM 0.94 0.04 0.79 0.99 | F:μσmM 6.9 4.1 1.0 23.0 | H 1.010 | V 0.886 | pL 0.007 | vL 0.002 | ∇ 0.055
Status saved
U 761 | F 1558528 | FPS 5148 | D 319 | rR:μσmM 0.93 0.10 0.00 0.99 | F:μσmM 7.1 4.1 1.0 21.0 | H 1.018 | V 0.870 | pL 0.009 | vL 0.007 | ∇ 0.077
U 762 | F 1560576 | FPS 5238 | D 319 | rR:μσmM 0.94 0.04 0.78 0.99 | F:μσmM 6.8 4.1 1.0 24.0 | H 1.042 | V 0.886 | pL 0.002 | vL 0.002 | ∇ 0.039
